https://changwhaj.github.io/exam-assets/exam/aws/DOP_C02/DOP2-Q0001.html,"정답: A

설명:
Lambda 함수에서 API 작업 이름, 응답 코드, 버전 번호를 Amazon CloudWatch Logs 로그 그룹에 기록하고, CloudWatch Logs 메트릭 필터를 설정하여 메트릭을 생성하는 방식이 가장 적합합니다. 이 방식은 요구사항을 충족하면서도 추가적인 인프라 구성 없이 간단하게 설정할 수 있습니다.

로그 데이터를 기반으로 메트릭 필터를 생성하면, 특정 API 작업 이름과 응답 코드, 애플리케이션 버전에 따라 메트릭을 분리하여 추적할 수 있습니다. 이는 각 애플리케이션 버전의 성능과 오류 발생률을 효과적으로 분석할 수 있도록 돕습니다.

다른 옵션들과 비교했을 때, B와 C는 로그 분석 및 메트릭 추출의 복잡성을 높이고, D는 불필요하게 복잡한 AWS X-Ray 설정을 요구합니다. A는 실시간 메트릭 생성과 비용 효율성을 모두 충족하는 최적의 선택입니다."
https://changwhaj.github.io/exam-assets/exam/aws/DOP_C02/DOP2-Q0002.html,"정답: C

설명:
Lambda 함수의 프로비저닝된 동시성을 설정하고 AWS Application Auto Scaling을 활용하여 동시성 값을 자동으로 조정하면, 콜드 스타트 문제를 효과적으로 해결할 수 있습니다. 트래픽이 적은 시간대에는 리소스를 축소하고, 요청이 급증하는 시간대에는 동시성을 확장하여 사용자 경험을 개선할 수 있습니다.

프로비저닝된 동시성은 Lambda 함수가 항상 준비된 인스턴스를 유지하도록 보장하며, 초기 요청 처리 시 발생하는 지연 시간을 제거합니다. 특히, 급증하는 트래픽에도 안정적으로 서비스를 제공할 수 있어 사용자가 콜드 스타트로 인한 성능 저하를 겪지 않도록 합니다.

다른 옵션들과 비교했을 때, A와 B는 동시성 문제를 완전히 해결하지 못하며, D는 AWS Lambda의 동시성 문제를 직접적으로 해결하지 못합니다. 따라서 C가 요구사항을 충족하는 가장 적합한 솔루션입니다."
https://changwhaj.github.io/exam-assets/exam/aws/DOP_C02/DOP2-Q0003.html,"정답: B

설명:
AWS CodeDeploy는 배포 시 다양한 환경 변수를 제공합니다. 그 중 DEPLOYMENT_GROUP_NAME 환경 변수를 사용하면 현재 인스턴스가 속한 배포 그룹의 이름을 식별할 수 있습니다. 이를 활용하여 스크립트를 작성하면, 배포 그룹에 따라 로그 수준 설정을 동적으로 조정할 수 있습니다. 이 스크립트를 appspec.yml 파일의 BeforeInstall 라이프사이클 후크에 포함시키면, 애플리케이션 설치 전에 로그 설정을 원하는 대로 구성할 수 있습니다.

이 접근 방식은 각 배포 그룹마다 별도의 애플리케이션 개정을 만들 필요 없이, 동일한 스크립트를 사용하여 배포 그룹별로 다른 로그 설정을 적용할 수 있어 관리 오버헤드를 최소화합니다. 또한, DEPLOYMENT_GROUP_NAME 환경 변수는 CodeDeploy에서 기본적으로 제공되므로 추가적인 설정 없이 바로 활용할 수 있습니다.

다른 옵션들과 비교해보면, A는 EC2 인스턴스에 태그를 지정하고 메타데이터 서비스를 호출하는 추가적인 복잡성이 있으며, C는 사용자 지정 환경 변수를 설정해야 하는 번거로움이 있습니다. D는 DEPLOYMENT_GROUP_ID를 사용하지만, Install 라이프사이클 후크에서 스크립트를 실행하므로 애플리케이션 설치 중에 로그 설정을 변경하게 되어 적절하지 않을 수 있습니다. 따라서, B가 가장 효율적이고 적합한 솔루션입니다."
https://changwhaj.github.io/exam-assets/exam/aws/DOP_C02/DOP2-Q0004.html,"정답: B

설명:
B는 AWS Config의 관리형 규칙을 사용하여 EC2::Volume 리소스에 Backup_Frequency 태그가 적용되지 않은 경우 규정 준수 실패로 표시합니다. 이 규칙은 EBS 볼륨에 태그가 누락된 상황을 자동으로 감지합니다. 또한, 사용자 지정 AWS Systems Manager Automation 런북을 통해 Backup_Frequency 태그를 'weekly' 값으로 자동 적용하는 수정 작업을 구성하여, 태그 누락 시 자동으로 태그를 추가합니다. 이 접근 방식은 자동화된 모니터링과 수정을 통해 인적 오류를 최소화하고, 회사의 백업 정책을 일관되게 유지할 수 있습니다.

다른 옵션들과 비교해보면, A는 사용자 지정 규칙을 생성해야 하므로 관리형 규칙을 사용하는 B보다 설정이 복잡합니다. C와 D는 AWS CloudTrail과 EventBridge를 사용하여 새로운 EBS 볼륨 생성 시 태그를 적용하지만, 기존에 태그가 누락된 볼륨을 처리하지 못할 수 있습니다. 따라서, B가 가장 효과적이고 적합한 솔루션입니다."
https://changwhaj.github.io/exam-assets/exam/aws/DOP_C02/DOP2-Q0005.html,"정답: A

설명:
현재 Amazon Aurora 클러스터는 단일 DB 인스턴스로 구성되어 있어 유지 관리 기간 동안 가용성에 영향을 받을 수 있습니다. 이를 개선하기 위해 리더 인스턴스를 추가하여 클러스터를 다중 인스턴스 구성으로 확장할 수 있습니다. 이렇게 하면 읽기 작업을 리더 인스턴스로 분산시켜 성능을 향상시키고, 유지 관리 중에도 가용성을 높일 수 있습니다.

애플리케이션은 쓰기 작업에 대해 클러스터 엔드포인트를 사용하도록 업데이트해야 합니다. 클러스터 엔드포인트는 항상 현재의 기본 인스턴스를 가리키므로, 쓰기 작업이 올바른 인스턴스로 전달됩니다. 이렇게 하면 기본 인스턴스의 변경이나 유지 관리 중에도 애플리케이션이 지속적으로 쓰기 작업을 수행할 수 있습니다.

또한, 읽기 작업에 대해서는 리더 엔드포인트를 사용하도록 애플리케이션을 업데이트해야 합니다. 리더 엔드포인트는 모든 리더 인스턴스를 가리키며, 읽기 작업을 자동으로 분산시켜 부하를 균형 있게 유지합니다. 이를 통해 유지 관리 중에도 읽기 작업의 가용성과 성능을 유지할 수 있습니다.

따라서, A는 유지 관리 기간 동안 최소한의 중단으로 클러스터의 가용성을 유지하기 위한 최적의 솔루션입니다."
https://changwhaj.github.io/exam-assets/exam/aws/DOP_C02/DOP2-Q0006.html,"정답: ADF

설명:
회사는 계정 간에 공유하는 모든 AMI를 암호화해야 합니다. 이를 위해 다음 단계를 수행해야 합니다:

암호화된 AMI 생성:

소스 계정에서 암호화되지 않은 AMI를 암호화된 AMI로 복사합니다. 이때, AWS Key Management Service(AWS KMS) 키를 지정하여 암호화를 수행합니다. 이를 통해 AMI가 암호화되어 저장됩니다.
KMS 키 정책 수정 및 권한 부여:

소스 계정의 KMS 키 정책을 수정하여 대상 계정에 권한을 부여합니다. 이를 통해 대상 계정이 해당 KMS 키를 사용하여 암호화된 AMI에 접근할 수 있도록 설정합니다.
암호화된 AMI 공유:

소스 계정에서 암호화된 AMI를 대상 계정과 공유합니다. 이를 통해 대상 계정의 Amazon EC2 Auto Scaling 그룹이 해당 AMI를 사용하여 EC2 인스턴스를 시작할 수 있습니다.
이러한 단계를 통해 회사는 계정 간에 공유되는 모든 AMI를 암호화하여 보안 요구 사항을 충족할 수 있습니다."
https://changwhaj.github.io/exam-assets/exam/aws/DOP_C02/DOP2-Q0007.html,"정답: AD

설명:
회사는 AWS CodePipeline을 사용하여 애플리케이션 릴리스를 자동화하고 있으며, 배포 단계를 AWS CodeDeploy로 처리하려고 합니다. 애플리케이션은 RPM 패키지로 패키징되어 있으며, Amazon EC2 Auto Scaling 그룹의 인스턴스에 배포되어야 합니다.

A는 CodeDeploy 에이전트가 설치된 새로운 AMI 버전을 생성하고, EC2 인스턴스의 IAM 역할을 업데이트하여 CodeDeploy에 대한 액세스를 허용하는 것을 제안합니다. 이는 EC2 인스턴스가 CodeDeploy와 통신하고 배포 지시를 받을 수 있도록 설정하는 데 필수적입니다.

D는 CodeDeploy에서 애플리케이션을 생성하고, 인플레이스 배포 유형을 구성하며, 배포 대상으로 Auto Scaling 그룹을 지정하고, CodePipeline 파이프라인을 업데이트하여 CodeDeploy 작업을 사용하여 애플리케이션을 배포하는 것을 제안합니다. 이 접근 방식은 Auto Scaling 그룹의 모든 인스턴스에 애플리케이션을 효율적으로 배포할 수 있도록 합니다.

따라서, A와 D의 조합이 회사의 요구 사항을 충족하는 최적의 솔루션입니다."
https://changwhaj.github.io/exam-assets/exam/aws/DOP_C02/DOP2-Q0008.html,"정답: AC

설명:
회사는 모든 외부 Application Load Balancer(ALB)와 Amazon API Gateway API에 AWS WAF 웹 ACL을 연결해야 합니다. 이를 위해 다음 단계를 수행할 수 있습니다:

AWS Firewall Manager를 보안 계정에 위임합니다.

AWS Firewall Manager는 조직 전체에서 WAF 규칙을 중앙에서 관리하고 적용할 수 있는 서비스입니다. 이를 사용하려면 먼저 보안 계정에 Firewall Manager를 위임해야 합니다.
AWS Firewall Manager 정책을 생성하여 새로 생성된 ALB 및 API Gateway API에 AWS WAF 웹 ACL을 연결합니다.

Firewall Manager 정책을 설정하여 조직 내에서 생성되는 새로운 ALB와 API Gateway API에 자동으로 WAF 웹 ACL이 적용되도록 구성할 수 있습니다. 이를 통해 보안 정책의 일관성을 유지하고, 수동 설정으로 인한 실수를 방지할 수 있습니다.
이러한 조치를 통해 회사는 조직 내 모든 계정에서 외부로 노출되는 ALB와 API Gateway API에 대해 일관된 WAF 정책을 적용하고, 향후 발생할 수 있는 보안 위반을 효과적으로 방지할 수 있습니다."
https://changwhaj.github.io/exam-assets/exam/aws/DOP_C02/DOP2-Q0009.html,"정답: C

설명:
회사는 AWS Key Management Service(AWS KMS) 키를 수동으로 순환하며, 보안 팀은 키가 90일 이상 교체되지 않은 경우 알림을 받기를 원합니다. 이를 달성하기 위해 AWS Config 사용자 지정 규칙을 개발하여, 키가 90일 이상 경과한 경우 Amazon Simple Notification Service(Amazon SNS) 주제로 알림을 게시할 수 있습니다. 이 접근 방식은 키의 상태를 지속적으로 모니터링하고, 규정 준수 요구 사항을 충족하는 데 효과적입니다.

다른 옵션들과 비교해보면:

A: AWS KMS는 키의 나이를 기준으로 직접적으로 SNS 주제로 알림을 게시하는 기능을 제공하지 않습니다.

B: AWS Trusted Advisor는 KMS 키의 순환 상태를 모니터링하는 특정 검사를 제공하지 않으므로, 이 접근 방식은 적합하지 않습니다.

D: AWS Security Hub는 주로 보안 결과를 집계하고 관리하는 데 중점을 두며, KMS 키의 수명을 모니터링하는 기능을 제공하지 않습니다.

따라서, C가 키 순환 주기를 모니터링하고, 90일 이상 교체되지 않은 키에 대해 알림을 제공하는 가장 적합한 솔루션입니다."
https://changwhaj.github.io/exam-assets/exam/aws/DOP_C02/DOP2-Q0010.html,"정답: C

설명:
보안 검토에서 AWS CodeBuild 프로젝트가 인증되지 않은 요청을 통해 Amazon S3 버킷에서 데이터베이스 초기화 스크립트를 다운로드하고 있다는 문제가 발견되었습니다. 이를 해결하기 위해 가장 안전한 방법은 다음과 같습니다:

S3 버킷 정책 수정: S3 버킷의 버킷 정책을 업데이트하여 인증되지 않은 액세스를 제거합니다. 이를 통해 승인된 사용자나 서비스만이 버킷에 접근할 수 있도록 제한합니다.

CodeBuild 서비스 역할 수정: CodeBuild 프로젝트의 서비스 역할에 Amazon S3에 대한 액세스 권한을 부여합니다. 이를 통해 CodeBuild가 인증된 방식으로 S3 버킷에 접근할 수 있습니다.

빌드 사양 업데이트: 빌드 스펙 파일을 수정하여 AWS CLI를 사용하여 데이터베이스 초기화 스크립트를 다운로드하도록 설정합니다. 이를 통해 인증된 요청을 통해 S3 버킷에서 스크립트를 가져올 수 있습니다.

이러한 조치를 통해 인증되지 않은 요청을 제거하고, CodeBuild 프로젝트가 안전하게 S3 버킷에 접근할 수 있습니다."
